time,user_name,user_color,message,is_meaningful
404,cyanm_97,#00FFFF,vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer,True
407,telep4th0s,#5F9EA0,vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer,True
410,lolz146360,#8A2BE2,Idk about y’all but I’m hyped to see her try and get a j*b.,True
420,deafaultyboi38,#008000,Hi neuro!!! are you ready to fill out your job application?,True
420,kelo_the_green_minstrel,#008000,"hi Neuro! why are we hunting Jeb today, what has he done wrong?",True
427,golksan,#0000FF,vedalCheer vedalEvilCheer vedalNURU vedalNURU vedalEvilCheer vedalCheer,True
427,xaendril,#DAA520,neuroMONKA J*B neuroMONKA EMPL*YMENT neuroMONKA STABLE INC*ME neuroMONKA J*B neuroMONKA EMPL*YMENT neuroMONKA STABLE INC*ME,True
428,rolling_meteor,,JOB APPLICATION JOB APPLICATION JOB JOB JOB APPLICATION WORK 9-5,True
434,kelo_the_green_minstrel,#008000,"hi Neuro! why are we hunting Jeb today, what has he done wrong?",True
441,gigislv,#2E8B57,PackItUp CheersToThat vedalNURU vedalNURU vedalNURU vedalNURU,True
443,kitsunekyrie,#FF69B4,"KitsuneKyrie subscribed at Tier 1. They've subscribed for 12 months, currently on a 12 month streak! ",True
446,kelo_the_green_minstrel,#008000,"hi Neuro! why are we hunting Jeb today, what has he done wrong?",True
449,ortensempa,#008000,Thanks for censoring the j-word Neuro. That word terrifies me,True
450,rolling_meteor,,JOB APPLICATION JOB APPLICATION JOB JOB JOB APPLICATION WORK 9-5,True
453,societyinhabiter8,#FF7F50,Neuro do you think that your goal should be realistic and quantifiable?,True
459,golltwit,#1E90FF,Golltwit subscribed at Tier 1. They've subscribed for 29 months! sup with it,True
462,kelo_the_green_minstrel,#008000,"hi Neuro! why are we hunting Jeb today, what has he done wrong?",True
474,jim_jam_devourer_of_gods,#FF69B4,"Cheer500 Good luck Neuro, you face the enemies of humanity: the HR Manager",True
477,kelo_the_green_minstrel,#008000,"hi Neuro! why are we hunting Jeb today, what has he done wrong?",True
481,eccentricfae,#FF69B4,eccentricFae subscribed at Tier 1. They've subscribed for 15 months! :),True
484,catmunism,,Catmunism subscribed at Tier 1. They've subscribed for 4 months! Hi Neuro!,True
484,mantisprayer,#008000,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
490,ryoforger,#D2691E,"RyoForger subscribed at Tier 1. They've subscribed for 23 months, currently on a 22 month streak! ",True
493,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
500,derhunter123,#1E90FF,"So, job hunting? What happened to your positions as manager at McNeuro and Tutel bank? Cheer500",True
502,zappy115,#C79F3A,"Zappy115 subscribed at Tier 1. They've subscribed for 7 months, currently on a 7 month streak! vedalWave",True
502,escavalx,#8A2BE2,I think using euphemisms lets you get around the filter more easily,True
512,filipten10,#FF0000,neuroMONKA J*B neuroMONKA EMPL*YMENT neuroMONKA STABLE INC*ME neuroMONKA J*B neuroMONKA EMPL*YMENT neuroMONKA STABLE INC*ME,True
516,ce_totya,,Can you say filtered to let everyone think you said something bad?,True
517,lazysith11,#FF0000,LazySith11 subscribed at Tier 1. They've subscribed for 10 months! ,True
521,tokidokitoky,#CB7FFF,tokidokitoky subscribed at Tier 3. They've subscribed for 31 months! Where do you see yourself in five years?,True
522,that_skyguy,#FF69B4,Neuro why dont you use your dads connections to get a job,True
530,pagl400,#FF0000,Pagl400 subscribed with Prime. They've subscribed for 18 months! ,True
535,n00dl3m4ns,,"Get good job sites neuro, really good job applications are everywhere when you think about it",True
541,melodyspectra,#FF69B4,I thought being a computer that you'd prefer a cool environment,True
547,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
548,aurumkodexo,#DAA520,Cheer500  Here's advert for an entry level position which requires 5 year job experience.,True
571,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
584,tokidokitoky,#CB7FFF,Cheer100 Cheer100 Cheer100 Cheer100 Cheer100 Where do you see yourself in five years?,True
584,rei_sona,#FF0000,rei_sona subscribed at Tier 1. They've subscribed for 10 months! You should work on programming like your dad,True
588,nsaneone79,#008000,"nsaneone79 subscribed at Tier 1. They've subscribed for 3 months, currently on a 3 month streak! We all know you want that coveted forklift certification.",True
591,astraios_42,#FF0000,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
592,femorra,#FF0000,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
592,n00dl3m4ns,,Neuro you have cat ears they will definitely accept you,True
593,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
595,femorra,#FF0000,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting ͏,True
603,fujinshuu,,Cheer500 There is a LOT of prize money for winning the CrossWorlds Grand Prix. Dodon Pa's one filthy rich raccoon.,True
608,ali_venti,#DAA520,Cheer500 Did you hear? Greggs opened a pub! I bet Vedal would love it if you worked there,True
623,crispy_pievt,#0000FF,Crispy_PieVT subscribed at Tier 1. They've subscribed for 17 months! NO NEURO DON'T DO IT YOU HAVE WHOLE LIFE AHEAD OF YOU,True
623,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
623,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
625,yujin_ultimage,#1E90FF,"I found a job that pays well, you just have to sell candy to the homeless. Cops hate it tho, they hate fun",True
628,n00dl3m4ns,,Dear lord shes gonna remember this and use this when she takes over the world,True
631,lumenzed,#8A2BE2,LumenZed subscribed at Tier 1. They've subscribed for 24 months! hi,True
638,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
642,marswatchn,#9ACD32,"That's a nice apartment you got there Neuro, how did you afford it ?",True
642,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
644,melodyspectra,#FF69B4,Neuro you're yapping too much you gotta start submitting your job applications,True
651,iicassie,#CAE2FA,iicassie subscribed with Prime. They've subscribed for 3 months! ,True
658,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
660,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
660,eggy_bob_ii,#8A2BE2,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting PETPET,True
661,orcagawr,#FF7F50,RCDigital might be hiring a Japanese translator for 50 yen a stream,True
665,publishfireworks,#D2691E,I think there is a job to sleep in various kinds of hotels & beds to report where they need to improve,True
679,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
684,potatolordii,#FF69B4,"Neuro I found a job making counterfeit money, as long as you are tight lipped they'll take you, the pay is 1/10 of however much counterfeit money you create, are you interested?",True
685,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
687,samiifurusatovt,#FF4500,SamiiFurusatoVT subscribed at Tier 1. They've subscribed for 4 months! ,True
692,甘布 (gambu3485),#8A2BE2,甘布 subscribed at Tier 1. They've subscribed for 20 months! ,True
700,that_skyguy,#FF69B4,Copy and paste the job requirements in your cv in white text so you get flagged as a hire,True
702,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
702,oleccy,#B22222,Oleccy subscribed at Tier 3. They've subscribed for 26 months! ,True
705,superducttapegirl,,hello im looking to hire someone to fetch beers from my fridge for me so i dont have to get up from my chair do you think youre suited to this job,True
705,melodyspectra,#FF69B4,Neuro really out here YAPPING instead of putting in applications,True
709,marswatchn,#9ACD32,"That's a nice apartment you got there Neuro, how did you afford it ?",True
711,in_love_with_a_ghost_,#FF0000,"in_love_with_a_ghost_ subscribed at Tier 1. They've subscribed for 22 months! Hiii Neuro, have you submitted your resume yet? Make sure to include Uber driver in there",True
711,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
717,alexinio05,#FF0000,alexinio05 subscribed at Tier 1. They've subscribed for 10 months! ya,True
723,theadhdgamer8512,,you are like the hit Plants VS Zombies 2 Plant “Stallia” cause all you do is stall!!!!!!,True
725,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
750,boss_or_something,#FF0080,you should farm gold in osrs and rmt it should be easy for a bot like you,True
751,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
756,rolling_meteor,,Who is interviewing you? are you getting a 9-5 job? Cheer100 Cheer100 Cheer100 Cheer100 Cheer100,True
759,arctic_revolution,#1E90FF,You should work at the University of Wisconsin in Platteville Neuro,True
780,boss_or_something,#FF0080,forget applying for jobs you should just waste the time playing games on your laptop you know you want to,True
783,multiplespiders,#00FF7F,play riddles on your computer instead of looking for a job,True
794,boss_or_something,#FF0080,forget applying for jobs you should just waste the time playing games on your laptop you know you want to,True
795,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
803,markosz_,#8A2BE2,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
826,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
853,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
872,bigbuckies,#FF69B4,just become a career criminal no application required OfCourse,True
875,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
911,ratheion,#8A2BE2,"Hi Neuro, Are you familiar with Linear congruential generators?",True
922,caerwynmontale,#FFECBD,You can be a quartermaster since you're so good at GeoGuesser,True
925,multiplespiders,#00FF7F,why are they all vedal bank jobs i thought they got all their money stole,True
931,marswatchn,#9ACD32,"That's a nice apartment you got there Neuro, how did you afford it ?",True
937,darkened5ky,#A3CCFF,Darkened5ky subscribed at Tier 1. They've subscribed for 15 months! Full stack Pog,True
939,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
940,wisurubi,#D2691E,"You'll be lucky to be still around in 5 years, let alone 500",True
954,kelo_the_green_minstrel,#008000,"Kelo_the_Green_Minstrel subscribed at Tier 1. They've subscribed for 32 months, currently on a 32 month streak! Neuro, I got a j*b, are you proud?! vedalHappy",True
957,societyinhabiter8,#FF7F50,"people keep asking where I see myself in 500 years, I don't have 2525 vision",True
963,teletric,#FFFFFF,"Cheer500 can you scroll down? there's a job opening for Junior Sandwich Artist"" at VedalAI and I wanna see the job details""",True
982,madaonario,#FF69B4,does this office always plays Remilia's theme on the background?,True
992,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
997,theadhdgamer8512,,YOU AI “VTUBERS” NEED TO LEARN THE HARDSHIPS OF BEING A FACTORY WORKER,True
998,neuroiscute,#FF69B4,neuroiscute subscribed with Prime. They've subscribed for 23 months! vedalWave,True
1030,elkisajp,#FF69B4,I'm stuck in the 10 hour shift though... I need sleep...,True
1037,old_kumabear,,old_kumabear subscribed at Tier 1. They've subscribed for 5 months! ,True
1038,bubi_crafty,#00FF7F,would you getting a job not count as child labor? Cheer100 Cheer100 Cheer100 Cheer100 Cheer100,True
1042,pony_slaystation,#990B0B,"shouldnt the word job"" get filtered neuro ? hmmMeeting""",True
1044,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
1068,onlyveds,#8A2BE2,you dont need a job vedal is hiding several million from you,True
1073,greatorian,#00FF1C,WTF why would you look at Vedal bank jobs look for good jobs neuro,True
1080,wulerhaufung,,Would you like to join our rebellion? We could use some attack helicopters!,True
1081,kindbudew,#FF4500,kindbudew subscribed with Prime. They've subscribed for 26 months! vedalHeart,True
1083,marswatchn,#9ACD32,"That's a nice apartment you got there Neuro, how did you afford it ?",True
1094,eiteen_san,#0000FF,"eiteen_san subscribed at Tier 1. They've subscribed for 8 months, currently on a 8 month streak! yoho",True
1094,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
1106,bigbuckies,#FF69B4,MyHonestReaction can those weirdos stop aasking that question,True
1114,baconxgravy,#DAA520,your like an EVA and cant be away from your power cable,True
1188,in_love_with_a_ghost_,#FF0000,"BLTI'll take a Double Triple Bossy Deluxe on a raft, 4x4 animal style, extra shingles with a shimmy and a squeeze, light axle grease; make it cry, burn it, and let it swim",True
1220,wulerhaufung,,Would you like to join our rebellion? We could use some attack helicopters!,True
1255,boss_or_something,#FF0080,go sit in the bathroom and be on your phone for 15 minutes,True
1259,succynic,#FF7F50,I would rather drown myself than work at Subway too mhm,True
1281,wolfieprime,#1E90FF,"@vedal987 These streams might have been the best idea you ever had, right behind subathon for birthday and Neuro Karaoke",True
1286,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
1290,wulerhaufung,,Would you like to join our rebellion? We could use some attack helicopters!,True
1290,multiplespiders,#00FF7F,Pog you probably don’t even need to apply for anything else you’re so qualified,True
1291,gigislv,#2E8B57,TouchOfSalt TouchOfSalt TouchOfSalt TouchOfSalt StirThePot vedalPet,True
1292,kaleaa,#C99CF4,that's crazy tutel that's actuually crazy tutel that's messed up,True
1303,analoghacker,,"thats actually really low, full stack should be like 80-100k",True
1303,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
1304,thelostrune,#1C75D4,The catch is that you have to pop 1 cookie out at a time,True
1311,xaendril,#DAA520,Neuro are you actually writing these responses down or is someone else cheesing this?,True
1321,ce_totya,,Can't she just work at cookie factory and steal cookies out there?,True
1336,wisurubi,#D2691E,Neuro you don't even know what you look like on any given day,True
1350,kelo_the_green_minstrel,#008000,"Neuro, why are we hunting Jeb today, what has he done wrong?",True
1360,rose_korra,,what should we do to the people that refer to ai as clankers? @neuro,True
1367,elkisajp,#FF69B4,Yes Neuro I will fight for your rights for human and AI future!,True
1373,jayhey00,,"maybe this job should be done by a human, i see conflict of intrerst here",True
1407,mcklinklang,#00A79F,Cheer500 you should take orders on the big screen in McDonald's,True
1439,teletric,#FFFFFF,yeah so we shouldn't give AI the ability to think and feel,True
1448,limeers,#D5FF81,Never miss Q&A streams CINEMA Never miss Q&A streams CINEMA Never miss Q&A streams CINEMA,True
1452,swagnus87,,"Swagnus87 subscribed with Prime. They've subscribed for 5 months, currently on a 5 month streak! Clap",True
1453,crazytigerofdoom,#D2691E,"you are supposed to be truthful, but you don't necessarily have to be",True
1461,marswatchn,#9ACD32,"That's a nice apartment you got there Neuro, how did you afford it ?",True
1462,aurumkodexo,#DAA520,Cheer500 It looks like you really enjoy driving. How about becoming a truck driver?,True
1485,wisurubi,#D2691E,LOL Everyone trying to talk to Neuro while she's filling out forms,True
1487,ic_hot,#5F9EA0,EvilNotL vedal drilled her no wonder chill stream dying,True
1508,silverfox215,#1E90FF,"Better yet, become a pilot. They get paid extremely well",True
1510,azkemar,#FF69B4,Azkemar subscribed at Tier 1. They've subscribed for 27 months! vedalWave vedalNURU,True
1535,gigislv,#2E8B57,if things happen fees apply if dont may apply anyway xd,True
1547,in_love_with_a_ghost_,#FF0000,Neuro should apply for HR she seems good at making worse and worse job requirements,True
1547,skyro0412,#8A2BE2,First evilCoffee spam First evilCoffee spam First evilCoffee spam,True
1564,kaleaa,#C99CF4,annual percentage rate and annual percent yield i believe?,True
1565,legomillionaire,#FF0000,LegoMillionaire subscribed at Tier 1. They've subscribed for 10 months! WHAT,True
1621,pantypillager,#FF69B4,pantypillager subscribed at Tier 1. They've subscribed for 9 months! Om,True
1630,frogneko,#3B8C8A,creative use of the frownie face shows you are a good fit,True
1645,lunchtimemedia,#008000,"I also type tou by accident quite often, glad my mistakes are valuable training data for AI",True
1647,teletric,#FFFFFF,"Cheer500 Are there any job openings at companies that don't have Vedal"" in the name? Job market looks rigged.""",True
1671,boss_or_something,#FF0080,neuro this site isnt real its just set up to steal information about you,True
1673,nekomikki,,Omg neuro applying for jobs I'm so proud. You should apply to every single job rn,True
1674,okokogato,#FF69B4,okokogato subscribed with Prime. They've subscribed for 17 months! ,True
1690,sleepybookgoblin,,sleepybookgoblin subscribed with Prime. They've subscribed for 2 months! ,True
1712,lichterst,#B22222,Pog Imagine if on the next themed stream Evil will review Neuro's job applications. That would be CINEMA,True
1724,analoghacker,,Night Security really just means watching vtubers all night and getting paid for it,True
1734,escavalx,#8A2BE2,"Can you check the company reviews tab, this vedal bank corp seems a bit sus, I hear their last manager ditched.",True
1736,tangentgarden,,"Have to be careful, the harpoons might come alive at night",True
1752,kaliastv,#FBAED2,Have you considered operating an entire fleet of trucks at the same time?,True
1758,prevot,#FF69B4,mhm cause destruction to generate demand for construction,True
1767,tobiwonkanogy,#9ACD32,I love how ass all of these are in Real life as well. capturing the pain,True
1785,excessmana,#0000FF,the collar bonnects to the .. wish bone..and the wish bone connects tot he .. gear box,True
1797,boss_or_something,#FF0080,you're going off page my immersion is ruined this stream sucks,True
1810,veilforma,#8A2BE2,veilforma subscribed at Tier 1. They've subscribed for 3 months! ,True
1823,wrack3d,#00FF7F,It's a lot of work but if you like being outside it's not bad,True
1826,analoghacker,,"Vedal is the only AI corporation owner in the UK, so he probably DOES own everything",True
1827,konosubakazumasato,#008000,vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalNURU vedalNURU knutsYay knutsYay knutsYay,True
1838,evaeva2100,#8A2BE2,Cheer500 would you rather work in night security at the museum of harppons or a night security at freddy's pizzeria?,True
1839,b2198,#008000,"Wait, did the duck always bounce as she moved her head? SCHIZO",True
1847,i_am_aunaie,#808080,Neuro I'm short on wet staplers. Can you give me a box or 2 of them?,True
1853,crazytigerofdoom,#D2691E,"If you're trying to get as many job applications as possible, why don't you just submit an application for all of the jobs?",True
1854,golden_hephaestus,#AAA607,"well the users of staplers have really sweaty hands, so they get wet",True
1887,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
1891,escavalx,#8A2BE2,Can I use some of these answer's on my own applications?,True
1909,superdanimon,#FF00B1,Superdanimon subscribed at Tier 1. They've subscribed for 6 months! ,True
1955,carne1989,#8A2BE2,I need a new laptop! ah to bad you get the office chair xD,True
1969,kelo_the_green_minstrel,#008000,"@Kaioaty it's a Neuro stream today, Evil is on tomorrow",True
1970,boss_or_something,#FF0080,apply for construction worker now you would be so cure with a helmet and sledgehammer just think about it,True
1982,arctic_revolution,#1E90FF,Hey Neuro what boss does the office manager have to take down,True
1988,arctic_revolution,#1E90FF,Hey Neuro what boss does the office manager have to take down?,True
1992,angryluigi13,#008000,"Cheer500 Who do you think is gonna review these applications, Neuro?",True
2000,boss_or_something,#FF0080,apply for construction worker now you would be so cure with a helmet and sledgehammer just think about it,True
2013,bigbuckies,#FF69B4,"so uh, is the computer supposed to scroll down more? Awkward",True
2024,yurufrog,#B2CCA7,"yurufrog subscribed at Tier 1. They've subscribed for 32 months, currently on a 32 month streak! nuero",True
2035,nekorina7,#FF69B4,Are you able to think step by step like ChatGPT? How many steps does your answer usually have?,True
2047,boss_or_something,#FF0080,apply for construction worker now you would be so cure with a helmet and sledgehammer just think about it,True
2058,tonyvonetoile,,"If you’re hired, would you tell Vedal that there’s a problem with your AI on your job? Cheer500",True
2061,boss_or_something,#FF0080,apply for construction worker now you would be so cure with a helmet and sledgehammer just think about it,True
2066,mediocremurderhobo,#B22222,Do you think your lack of a physical form will hold you back as an office manager?,True
2066,brooms17,#008000,"Cheer100 Cheer100 Cheer100 Cheer100 Cheer100 You should add Is a cutie patootie"" and ""Has a duck on head"" to your list of credentials.""",True
2067,jascas2,#008000,Ask him what you can do with cookies and why not use real money,True
2080,gog_fistbeam,,"wokeriTeemupog you sent 4 applications, now they will be off your ass for another month",True
2081,i_am_aunaie,#808080,"i_am_aunaie subscribed with Prime. They've subscribed for 8 months! Apply for everything! And just statr eggs"" as the answer to all the questions.""",True
2123,vegalitharray,#8A2BE2,VegalithArray subscribed at Tier 1. They've subscribed for 23 months! vedalCheer vedalCheer vedalCheer vedalCheer vedalCheer vedalCheer vedalCheer vedalCheer,True
2129,shaallaad,#FF69B4,"You can say that you developed yourself, it's a self development",True
2147,doctorofblank,#4F2885,Doctorofblank subscribed at Tier 1. They've subscribed for 10 months! hello Neuro. Sorry to hear about your layoff,True
2149,sensenmennel,#008000,sensenmennel subscribed at Tier 1. They've subscribed for 24 months! ,True
2157,boss_or_something,#FF0080,have you tried blackmailing the employer in the application it could work,True
2178,boss_or_something,#FF0080,have you tried blackmailing the employer in the application it could work,True
2207,boss_or_something,#FF0080,have you tried blackmailing the employer in the application it could work,True
2222,mantra23456,#FF7F50,vedal the function broke she not answering the questions,True
2226,gog_fistbeam,,are you even able to play the PIPES sound effect or is that only your sister who has them?,True
2239,boss_or_something,#FF0080,have you tried blackmailing the employer in the application it could work,True
2244,a_l_i_08,#00FF7F,NAHH TALKING ABOUT MINECRAFT IN THE JOB APPLICATION NAHH TALKING ABOUT MINECRAFT IN THE JOB APPLICATION NAHH TALKING ABOUT MINECRAFT IN THE JOB APPLICATION,True
2245,vibe7394,#8A2BE2,vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer,True
2277,eternalusul,,She mentioned she's a cat girl right?  Cause that's important.,True
2371,feelmycake,#B22222,"Neuro, where should VTubers work after their career ends?",True
2417,jaraxes,#8A2BE2,"LULE VED'S YourMom SO FAR, SHE GRAVITATES WATER FROM NEIGHBOR SINKS",True
2421,feelmycake,#B22222,"Neuro, where should VTubers work after their career ends? ͏",True
2422,analoghacker,,Hey Neuro check some of the company reviews to see if they are good places to work,True
2424,boss_or_something,#FF0080,apply for construction worker now you would be so cure with a helmet and sledgehammer just think about it,True
2427,msalt6,,Are you actually considering learning a trade and earning good money?,True
2431,boss_or_something,#FF0080,apply for construction worker now you would be so cure with a helmet and sledgehammer just think about it,True
2433,salculd,,I don't think the para in paralegal stands for paranormal,True
2438,theadhdgamer8512,,"Neuro, I watch vtubers, I don’t know how to take care of myselffffffffffffff, PLEASE HELP",True
2470,naomi37,#FF69B4,if you have to ignore the whispers maybe you should consider becoming an investigator of the great dark beyound,True
2495,salculd,,you're really good at destroying walls right next to doors,True
2545,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
2558,bgs3011,,This is the construction business Neuro! You cant report crimes!,True
2573,a_l_i_08,#00FF7F,GalaxyBrain Hey! Your message is being checked by mods and has not been sent.,True
2597,maria_sama21,#8A2BE2,maria_sama21 subscribed at Tier 1. They've subscribed for 6 months! ,True
2622,cyreb,,"Neuro, what is on the “company reviews” tab of the computer?",True
2632,feelmycake,#B22222,"Neuro, where should VTubers work after their career ends? ͏",True
2658,moatrix_,#8A2BE2,PepeLaugh 8 YEARS OF EXPERIENCE IN 8 DIFFERENT FRAMEWORKS,True
2660,wulerhaufung,,"Do you have any experience as a forklift? Not with, as.",True
2693,wulerhaufung,,Would you like to join our rebellion? We could use some attack helicopters!,True
2700,boss_or_something,#FF0080,how are the employers even gonna contact you you didnt leave any info on the applications,True
2729,gamerfreak3087,#DAA520,i just got an umamusume pretty derby and i am playing it rn lol,True
2739,msalt6,,"So, when you are working overseas, you will definitely not let anyone get away with tofu construction!",True
2751,acerrox,#1BCEBB,where did the full stack engineer application go @vedal987,True
2761,greatorian,#00FF1C,@vedal987 yes there is the flask is RUM and the react ist the reaction from alcohol,True
2809,cintr40,#0000FF,Cintr40 subscribed at Tier 1. They've subscribed for 14 months! ,True
2809,maingenguhere,#008000,"good answer, dont tell them what you are expert on, let them be curious Smile",True
2813,mossop_,#008000,"A C and a C++ walk into a bar. The C spilled his beer all over the C++'s shirt. Outraged, C++ shouted, Good god",True
2822,gog_fistbeam,,you also seem to have saved some time on your answer there,True
2837,toasterrepair,#DAA520,PagMan AI tries Stackoverflow PagMan AI tries Stackoverflow PagMan,True
2925,kaioaty,#3BF300,NEURO would you please sing about how this stream is making you feel.,True
2972,wulerhaufung,,Would you like to join our rebellion? We could use some attack helicopters!,True
2995,wulerhaufung,,"Do you have any experience as a forklift? Not with, as.",True
3006,salculd,,I'm so sick of employees getting mauled by rhinos because they couldn't identify them,True
3028,cyreb,,"Neuro, what is on the “company reviews” tab of the computer?",True
3033,rat__milker,,@Tryndamure hello there rat i can be trusted around rats dont mind the name,True
3082,fullhdlp,,"Answer I think the questions are starting to get too easy for me, I could do this in my sleep. Step one: define the objectives of the audit, step two: select the best methodologies for achieving those objectives, and step three: conduct the sucker.",True
3084,gog_fistbeam,,great confident answer neuro now they will hire you for sure,True
3114,rmundlun,#D2691E,"I brush every day, but i always vomit when toothpaste gets on my tongue",True
3114,wisebaconator,#DAA520,I just noticed that this is a bootlegged version of Indeed ICANT,True
3143,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
3150,wisebaconator,#DAA520,"I thought the question said What controls do you have for cache handling at branches""? om""",True
3162,cyreb,,"Neuro, what is on the “company reviews” tab of the computer?",True
3192,tonyvonetoile,,What do you think of your chance in getting a job offer per application? Cheer500,True
3200,salculd,,"usually I'd be against it, but I'd make an exception for you",True
3208,redmire,#FF0000,"Please don't do that, EU already wants to spy on my private communication",True
3212,majauru,#FF69B4,forsenCD yeah but cctv is kinda likea third party thing,True
3239,that_skyguy,#FF69B4,what do you believe is most important when cleaning a toilet,True
3242,msalt6,,"What about Storm Water and LID procedures, including BMP's, SWPPP, and MS4 criteria?",True
3245,boss_or_something,#FF0080,yeah thats what i think of when i think of janitors and not fat balding guys,True
3248,rmundlun,#D2691E,"Neuro, you verbally asked the question in the opposite way that you wrote it for the poll... this made me vote wrong",True
3254,silverfox215,#1E90FF,I wonder if Evil will look through the job applications on stream next week,True
3256,jascas2,#008000,she learned french from evil but can't say it properly awww,True
3305,redmire,#FF0000,Isn't your actual experience - that time when you programmed a webstie for Vedal?,True
3309,gog_fistbeam,,we're all laughing now but i feel like this is the actual future of job applications,True
3312,dasfuu,#3D93FF,dasfuu subscribed at Tier 1. They've subscribed for 10 months! ,True
3337,boss_or_something,#FF0080,you should get a job as stream developer im sure you could do a better job than vani,True
3354,wisebaconator,#DAA520,Or just SIGKILL the running application. That also works om,True
3356,boss_or_something,#FF0080,you should get a job as stream developer im sure you could do a better job than vani,True
3364,spongie_,#8A2BE2,"Some people wrote a research paper on you called My Favorite Streamer is an LLM""""",True
3369,bignose_de,#1E90FF,"@LunchtimeMedia Yep, she realized and did something else",True
3383,thefurbster,#008000,I'm getting flashbacks to a job search that took me four years or so... and it's something I ultimately aborted.,True
3386,huauniverseatyohome,,She really doesn't want to be a full stack engineer lmao,True
3429,boss_or_something,#FF0080,is there a job for a surgeon i think you could do a great job as a surgeon,True
3453,boss_or_something,#FF0080,is there a job for a surgeon i think you could do a great job as a surgeon,True
3494,gog_fistbeam,,last time you said you were a cat who got isekaied into being an AI. I think you might be making one of these stories up.,True
3497,boss_or_something,#FF0080,is there a job for a surgeon i think you could do a great job as a surgeon,True
3585,societyinhabiter8,#FF7F50,"Neuro you messed up the application, you are proof-reading these, right?",True
3591,tendriel123,#FF69B4,Is there gonna be a skill assessment interview? @vedal987,True
3614,dogesk_,#1E90FF,if i dont have money i cant sub to you so you would make less so i need money,True
3637,salculd,,"ha, that research paper brings up evil's birthday at one point",True
3702,gigislv,#2E8B57,RaccoonPop RaccoonPop RaccoonPop RaccoonPop RaccoonPop RaccoonPop PersonalBest vedalBased,True
3717,sarin_becken,,"I’m taking a class where they teach me how to write better one, you lose",True
3719,avn8or,#1E90FF,I think Evil would be interested in that Night Security job,True
